Instance,OptCost,Duration,Solution
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_35.txt,6,0.00770,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_36.txt,11,0.01206,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_37.txt,8,0.00773,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_38.txt,7,0.00466,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_39.txt,9,0.00582,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_4.txt,9,0.00561,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_40.txt,9,0.00653,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_41.txt,8,0.00486,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_42.txt,9,0.01129,0 22 44 47 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_43.txt,5,0.00995,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_44.txt,9,0.00741,0 22 44 47 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_45.txt,4,0.01205,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_46.txt,4,0.00793,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_47.txt,9,0.00629,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_48.txt,6,0.00574,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_49.txt,9,0.00788,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_5.txt,12,0.00725,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_50.txt,3,0.00426,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_51.txt,8,0.00467,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_52.txt,5,0.00472,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_53.txt,11,0.00642,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_54.txt,8,0.00771,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_55.txt,9,0.00960,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_56.txt,5,0.00936,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_57.txt,6,0.00732,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_58.txt,8,0.00491,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_59.txt,8,0.00920,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_6.txt,6,0.00486,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_60.txt,9,0.00529,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_61.txt,8,0.00505,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_62.txt,11,0.00492,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_63.txt,4,0.00954,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_64.txt,7,0.00529,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_65.txt,6,0.00721,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_66.txt,7,0.00640,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_67.txt,11,0.00654,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_68.txt,8,0.00490,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_69.txt,10,0.00867,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_7.txt,10,0.00990,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_70.txt,13,0.00565,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_71.txt,10,0.00658,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_72.txt,4,0.00609,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_73.txt,5,0.00536,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_74.txt,10,0.00598,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_75.txt,9,0.00488,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_76.txt,8,0.00573,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_77.txt,6,0.00458,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_78.txt,6,0.00402,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_79.txt,3,0.00631,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_8.txt,12,0.00694,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_80.txt,9,0.00488,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_81.txt,5,0.00492,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_82.txt,9,0.00748,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_83.txt,9,0.01215,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_84.txt,6,0.00652,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_85.txt,10,0.00729,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_86.txt,8,0.00717,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_87.txt,14,0.00748,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_88.txt,7,0.00574,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_89.txt,11,0.00859,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_9.txt,10,0.00581,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_90.txt,8,0.01989,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_91.txt,4,0.00641,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_92.txt,10,0.00815,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_93.txt,4,0.00602,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_94.txt,10,0.00717,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_95.txt,10,0.00805,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_96.txt,8,0.00534,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_97.txt,8,0.00778,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_98.txt,9,0.00895,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_99.txt,3,0.00610,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_0.txt,6,0.00948,0 13 31 43 60 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_1.txt,5,0.01011,0 8 15 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_10.txt,3,0.00428,0 8 25 43 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_11.txt,7,0.00695,0 22 44 68 83 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_12.txt,2,0.00922,0 18 20 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_13.txt,5,0.00702,0 13 31 39 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_14.txt,4,0.00993,0 22 44 68 91 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_15.txt,5,0.00699,0 8 25 45 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_16.txt,5,0.00660,0 13 25 39 59 80 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_17.txt,2,0.00524,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_18.txt,7,0.01030,0 8 25 45 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_19.txt,3,0.00592,0 13 29 45 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_2.txt,5,0.00805,0 8 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_20.txt,6,0.01141,0 8 25 48 70 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_21.txt,4,0.00884,0 13 29 44 66 80 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_22.txt,6,0.00517,0 8 25 45 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_23.txt,5,0.00824,0 22 40 59 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_24.txt,7,0.00675,0 13 31 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_25.txt,3,0.00587,0 8 25 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_26.txt,2,0.01418,0 18 32 45 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_27.txt,5,0.00797,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_28.txt,3,0.00762,0 18 36 49 62 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_29.txt,3,0.00988,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_3.txt,5,0.00928,0 22 40 59 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_30.txt,5,0.00819,0 13 31 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_31.txt,6,0.00608,0 15 40 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_32.txt,5,0.00756,0 15 40 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_33.txt,4,0.01246,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_34.txt,6,0.01151,0 15 40 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_35.txt,4,0.00784,0 22 44 66 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_36.txt,5,0.01331,0 22 47 68 81 97 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_37.txt,6,0.00789,0 13 31 49 66 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_38.txt,2,0.00486,0 8 15 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_39.txt,1,0.00924,0 13 31 50 75 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_4.txt,6,0.00505,0 8 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_40.txt,3,0.00494,0 18 32 57 82 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_41.txt,6,0.00521,0 22 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_42.txt,4,0.01083,0 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_43.txt,4,0.00816,0 22 44 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_44.txt,5,0.00805,0 18 40 61 70 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_45.txt,3,0.00567,0 22 43 66 80 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_46.txt,4,0.00830,0 22 40 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_47.txt,7,0.01008,0 8 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_48.txt,3,0.00968,0 22 44 66 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_49.txt,5,0.00836,0 18 36 47 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_5.txt,5,0.01137,0 22 36 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_50.txt,3,0.00483,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_51.txt,6,0.00845,0 18 26 50 72 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_52.txt,5,0.00674,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_53.txt,6,0.01129,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_54.txt,4,0.00813,0 13 30 54 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_55.txt,3,0.01010,0 13 30 54 75 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_56.txt,5,0.00994,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_57.txt,5,0.00693,0 13 31 50 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_58.txt,2,0.00499,0 22 40 61 70 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_59.txt,3,0.01325,0 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_6.txt,3,0.00810,0 18 32 54 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_60.txt,3,0.00728,0 18 36 49 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_61.txt,4,0.01070,0 13 21 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_62.txt,2,0.00669,0 8 25 49 66 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_63.txt,3,0.00734,0 22 44 68 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_64.txt,6,0.01057,0 18 32 54 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_65.txt,4,0.00506,0 13 21 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_66.txt,4,0.00416,0 13 29 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_67.txt,5,0.00779,0 22 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_68.txt,7,0.00960,0 18 36 58 78 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_69.txt,6,0.00611,0 8 25 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_7.txt,5,0.00631,0 13 31 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_70.txt,4,0.00976,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_71.txt,7,0.01110,0 18 38 53 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_72.txt,2,0.00682,0 22 44 66 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_73.txt,2,0.00586,0 18 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_74.txt,7,0.00822,0 8 25 45 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_75.txt,6,0.00578,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_76.txt,6,0.01428,0 22 43 60 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_77.txt,3,0.03019,0 8 25 48 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_78.txt,4,0.01282,0 15 40 54 75 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_79.txt,3,0.01676,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_8.txt,6,0.00577,0 13 31 43 60 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_80.txt,7,0.00579,0 8 25 48 70 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_81.txt,5,0.00568,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_82.txt,4,0.01021,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_83.txt,6,0.01013,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_84.txt,6,0.01022,0 13 30 54 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_85.txt,5,0.00989,0 22 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_86.txt,6,0.00691,0 13 31 53 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_87.txt,7,0.01143,0 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_88.txt,3,0.00561,0 13 31 53 76 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_89.txt,4,0.00462,0 18 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_9.txt,7,0.00634,0 22 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_90.txt,6,0.00758,0 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_91.txt,2,0.00679,0 22 40 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_92.txt,3,0.00982,0 13 30 54 75 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_93.txt,2,0.00781,0 13 29 45 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_94.txt,6,0.01232,0 8 25 48 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_95.txt,7,0.00902,0 13 30 54 75 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_96.txt,6,0.00877,0 18 36 47 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_97.txt,5,0.00948,0 13 31 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_98.txt,4,0.00765,0 18 20 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_99.txt,1,0.00441,0 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_0.txt,17,0.01041,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_1.txt,12,0.01114,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_10.txt,15,0.01000,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_11.txt,8,0.01569,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_12.txt,12,0.01084,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_13.txt,13,0.01105,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_14.txt,10,0.00879,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_15.txt,12,0.01124,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_16.txt,7,0.00792,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_17.txt,11,0.01147,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_18.txt,14,0.01649,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_19.txt,10,0.01095,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_2.txt,17,0.01373,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_20.txt,11,0.00934,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_21.txt,10,0.01066,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_22.txt,13,0.00926,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_23.txt,11,0.01926,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_24.txt,15,0.00821,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_25.txt,11,0.00834,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_26.txt,12,0.01007,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_27.txt,7,0.01220,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_28.txt,12,0.01038,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_29.txt,9,0.01168,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_3.txt,4,0.01313,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_30.txt,10,0.01110,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_31.txt,11,0.01002,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_32.txt,8,0.01673,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_33.txt,13,0.01030,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_34.txt,9,0.01983,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_35.txt,7,0.01104,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_36.txt,13,0.01959,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_37.txt,10,0.01211,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_38.txt,10,0.01241,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_39.txt,16,0.00901,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_4.txt,6,0.01021,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_40.txt,8,0.01024,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_41.txt,15,0.01030,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_42.txt,15,0.01128,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_43.txt,12,0.00917,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_44.txt,12,0.00880,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_45.txt,11,0.01113,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_46.txt,12,0.00803,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_47.txt,13,0.01040,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_48.txt,16,0.01053,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_49.txt,18,0.00803,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_5.txt,9,0.01326,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_50.txt,7,0.00946,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_51.txt,15,0.01217,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_52.txt,7,0.01067,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_53.txt,13,0.01086,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_54.txt,10,0.01037,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_55.txt,6,0.00949,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_56.txt,9,0.00795,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_57.txt,9,0.01099,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_58.txt,13,0.00988,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_59.txt,18,0.01193,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_6.txt,12,0.01880,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_60.txt,5,0.01008,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_61.txt,10,0.01189,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_62.txt,10,0.01461,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_63.txt,12,0.01699,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_64.txt,7,0.01243,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_65.txt,6,0.01444,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_66.txt,10,0.01380,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_67.txt,11,0.01503,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_68.txt,16,0.01239,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_69.txt,12,0.01392,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_7.txt,11,0.00954,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_70.txt,9,0.01187,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_71.txt,4,0.00908,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_72.txt,10,0.00988,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_73.txt,9,0.00998,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_74.txt,12,0.00924,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_75.txt,20,0.01110,0 34 79 126 167 199 
